wage,exper,union,service,educ,looks,sex,race,status,health
8.03999996185303,11,no,no,12,3,male,white,married,yes
4.61999988555908,16,no,no,10,3,male,white,married,yes
7.96000003814697,40,yes,no,5,4,male,white,married,yes
4.84999990463257,7,no,no,12,4,male,white,married,yes
6.96999979019165,17,no,no,12,3,male,white,single,yes
4.80999994277954,44,no,no,12,3,male,white,married,yes
3.01999998092651,6,no,no,12,3,male,white,married,no
3.98000001907349,8,no,no,12,3,male,white,married,yes
5.55999994277954,31,no,no,12,3,male,white,single,yes
7.32000017166138,26,yes,no,12,3,male,white,married,yes
7.69000005722046,20,yes,no,10,3,male,white,married,yes
6.28999996185303,22,no,no,13,2,male,white,married,yes
9.61999988555908,11,yes,no,12,3,male,white,married,yes
7.63000011444092,8,no,no,13,4,male,white,married,yes
4.28999996185303,40,yes,no,5,3,male,white,married,yes
25.6399993896484,13,no,no,10,3,male,white,married,yes
4.23999977111816,3,no,no,12,4,male,white,single,yes
3.86999988555908,10,no,no,12,4,male,white,married,yes
5.73000001907349,18,yes,no,10,3,male,white,married,yes
3.5,5,no,no,12,3,female,white,married,yes
5.05000019073486,16,yes,no,10,3,male,black,married,yes
7.96000003814697,10,yes,no,12,3,male,white,married,yes
7.96000003814697,10,yes,no,12,4,male,white,married,yes
3.41000008583069,3,yes,no,12,3,male,white,single,yes
5.73000001907349,40,yes,no,8,3,male,white,single,yes
8.89000034332275,35,no,no,12,3,male,white,married,yes
4.80999994277954,28,yes,no,10,3,male,white,married,yes
4.80999994277954,16,no,no,14,3,male,white,married,yes
3.75,19,no,no,12,3,male,black,single,yes
13.4099998474121,11,yes,no,10,4,male,white,married,yes
5.09000015258789,10,no,no,12,2,male,white,married,yes
2.88000011444092,4,yes,no,12,4,male,black,single,yes
3.21000003814697,2,no,no,14,4,male,black,single,yes
4.55000019073486,5,no,no,12,3,male,white,single,yes
5.76999998092651,31,yes,no,10,2,male,white,single,yes
8.85000038146973,28,yes,no,14,3,male,white,married,yes
4.40999984741211,9,yes,no,10,3,male,white,married,yes
4.26999998092651,12,no,no,13,3,male,white,married,yes
10.1199998855591,17,no,no,13,3,male,white,married,yes
5.28999996185303,37,no,no,13,3,male,black,married,yes
5.73000001907349,35,yes,no,8,2,male,white,married,yes
7.63000011444092,35,yes,no,12,3,male,white,married,yes
7.69000005722046,10,yes,no,13,4,male,white,married,yes
6.07999992370605,42,yes,no,12,3,male,white,married,no
7.48999977111816,27,yes,no,12,3,male,white,single,yes
6.36999988555908,5,yes,no,13,3,male,white,married,yes
6.40999984741211,5,yes,no,12,3,female,white,single,yes
1.98000001907349,3,no,no,12,3,male,white,single,yes
3.84999990463257,37,no,no,5,3,male,black,single,no
7.05000019073486,14,no,no,12,3,male,white,single,yes
5.13000011444092,21,no,no,13,3,male,white,married,yes
6.34999990463257,7,yes,no,10,3,male,white,married,yes
6.69000005722046,27,yes,no,12,3,male,white,married,yes
4.61999988555908,1,no,no,13,3,male,white,single,yes
5.01999998092651,31,no,no,13,3,male,white,married,yes
4.23000001907349,42,no,yes,5,2,male,white,married,yes
4.32999992370605,45,no,no,5,3,male,black,married,no
6.53999996185303,34,yes,no,10,3,male,white,married,yes
7.13000011444092,9,yes,no,13,4,male,white,single,yes
3.84999990463257,3,no,yes,10,4,male,white,married,yes
2.17000007629395,2,no,no,10,3,female,white,married,yes
5.28999996185303,36,yes,no,10,3,male,black,married,yes
6.48999977111816,27,yes,no,12,3,female,white,married,yes
10.1899995803833,39,no,no,12,4,male,white,married,yes
5.78999996185303,9,no,no,16,4,male,white,married,yes
3.8199999332428,47,no,no,12,3,male,white,single,yes
12.539999961853,13,no,no,12,3,male,white,married,yes
7.69000005722046,28,no,no,10,3,male,white,married,yes
8.55000019073486,26,no,no,12,3,male,white,married,yes
5.92000007629395,34,no,no,12,2,male,white,married,yes
13.7399997711182,28,no,no,12,4,male,white,married,yes
2.11999988555908,17,no,no,14,2,female,white,married,yes
16.1399993896484,10,no,no,13,2,male,white,married,yes
1.32000005245209,21,no,no,10,3,male,white,married,no
1.78999996185303,15,no,no,12,4,male,white,married,yes
2.3199999332428,15,no,no,13,4,male,white,married,yes
3.70000004768372,11,no,no,12,3,male,white,married,yes
6.75,37,no,no,10,3,male,white,married,yes
8.4399995803833,43,no,no,5,3,male,white,married,yes
26.2399997711182,37,no,no,12,2,male,white,married,yes
8.88000011444092,24,no,no,12,3,male,white,married,yes
2.5,17,no,no,10,3,male,white,married,yes
7.28000020980835,16,no,no,12,3,male,white,married,yes
7.84000015258789,36,no,no,12,3,male,white,married,yes
26.2399997711182,37,no,no,12,3,male,white,married,yes
6.32999992370605,38,no,no,8,3,male,white,married,yes
4.15999984741211,9,no,no,12,4,male,white,married,yes
3.21000003814697,36,no,no,5,4,male,white,married,yes
2.01999998092651,41,no,no,5,2,female,white,single,yes
9.22999954223633,10,yes,no,12,3,male,white,married,yes
2.6800000667572,33,no,no,5,3,male,white,married,yes
8.64999961853027,5,no,no,14,4,female,white,married,yes
2.07999992370605,1,no,yes,12,4,female,white,single,yes
6.25,47,no,no,5,4,female,black,married,no
1.91999995708466,8,no,no,12,2,male,white,married,yes
3.07999992370605,6,no,yes,10,2,male,white,married,yes
2.10999989509583,12,no,yes,12,3,female,white,married,yes
3.46000003814697,26,no,yes,5,1,female,white,single,yes
4.80999994277954,14,yes,no,10,3,male,white,married,yes
3.36999988555908,13,yes,yes,5,3,female,white,single,yes
5.76999998092651,39,yes,no,5,2,male,white,married,yes
3.33999991416931,10,no,yes,13,2,male,white,married,yes
7.26000022888184,27,yes,no,10,3,male,white,married,no
3.73000001907349,5,no,no,13,3,male,white,married,yes
2.21000003814697,6,yes,no,12,3,female,white,single,yes
2.92000007629395,32,no,yes,8,3,male,white,married,no
3.52999997138977,1,yes,yes,8,4,male,black,married,yes
1.79999995231628,8,no,no,12,4,female,white,married,yes
2.59999990463257,15,no,yes,10,4,female,white,married,yes
1.16999995708466,1,no,no,12,2,male,black,single,yes
1.87999999523163,25,yes,no,10,3,female,white,single,yes
2.88000011444092,15,yes,no,10,3,female,black,married,yes
1.91999995708466,7,no,no,12,4,female,white,married,yes
1.87999999523163,1,no,no,12,4,female,white,single,yes
3.36999988555908,12,no,yes,12,3,female,white,married,yes
1.82000005245209,3,no,yes,10,3,female,white,single,yes
1.46000003814697,2,no,no,10,4,male,black,married,yes
2.25999999046326,3,no,yes,10,3,female,white,married,yes
2.0699999332428,2,no,no,12,2,female,white,single,yes
3.53999996185303,16,no,no,13,3,male,white,married,yes
1.25999999046326,32,no,no,5,1,female,black,single,yes
2.25999999046326,20,no,yes,10,3,female,white,married,yes
3.95000004768372,17,no,yes,12,3,female,white,married,yes
2.65000009536743,15,no,no,5,3,female,white,single,yes
3.75,19,no,yes,8,2,female,white,married,yes
2.25999999046326,37,yes,no,5,3,male,white,single,no
2.19000005722046,29,yes,yes,10,3,female,black,single,yes
2.19000005722046,5,no,yes,13,2,female,white,single,no
3.21000003814697,7,no,no,5,3,female,white,single,yes
2.47000002861023,23,no,no,5,2,female,white,single,yes
3.0,5,no,no,12,4,female,white,single,yes
3.75,29,no,yes,8,3,male,white,single,yes
2.0,13,no,no,12,3,female,white,single,yes
2.25999999046326,10,no,no,12,2,female,white,married,yes
2.88000011444092,12,no,no,13,4,female,white,married,yes
4.69000005722046,7,yes,no,12,3,female,white,married,yes
3.95000004768372,9,no,no,12,3,female,white,married,yes
6.53999996185303,4,no,no,12,3,male,white,married,yes
3.5699999332428,26,no,yes,12,3,female,white,single,yes
5.30999994277954,15,no,yes,17,3,male,white,married,yes
2.63000011444092,19,no,no,10,4,female,white,married,yes
4.32999992370605,22,no,no,16,3,male,white,married,no
2.25,12,no,no,5,1,female,black,single,yes
2.75,11,no,no,10,3,female,white,married,yes
3.28999996185303,6,yes,yes,12,3,female,white,married,yes
5.76999998092651,13,no,no,14,4,male,white,married,yes
4.73999977111816,8,no,yes,13,4,female,white,single,yes
4.11999988555908,7,no,yes,13,3,female,white,single,yes
2.89000010490417,12,no,yes,10,3,female,black,single,yes
6.96000003814697,11,yes,no,13,3,male,white,married,yes
6.40999984741211,41,no,yes,12,2,male,white,married,yes
4.28000020980835,7,yes,yes,12,3,female,white,married,yes
1.27999997138977,9,no,yes,13,4,female,white,married,yes
2.55999994277954,40,yes,yes,10,3,female,white,single,yes
4.61999988555908,7,no,yes,14,4,female,black,married,yes
1.98000001907349,9,no,yes,12,3,female,white,married,yes
1.91999995708466,13,no,yes,13,4,female,white,single,yes
1.79999995231628,33,no,yes,13,2,female,white,married,no
1.98000001907349,17,no,yes,14,3,female,white,single,yes
2.0,3,no,yes,13,2,female,black,single,yes
2.10999989509583,8,no,yes,16,3,female,white,single,yes
2.10999989509583,3,no,yes,10,4,female,white,married,yes
2.76999998092651,9,no,yes,13,3,male,white,single,yes
3.46000003814697,30,no,no,10,3,female,white,single,yes
6.0,5,no,yes,13,4,female,white,single,yes
4.80999994277954,13,no,yes,12,3,male,black,married,yes
2.32999992370605,5,no,yes,12,2,female,white,married,yes
3.5699999332428,9,no,yes,16,4,female,white,single,yes
1.98000001907349,8,no,yes,13,3,female,white,single,yes
5.13000011444092,20,no,no,10,2,female,black,married,yes
4.46999979019165,3,no,yes,13,3,female,white,single,yes
2.0699999332428,5,yes,yes,12,5,female,white,single,yes
6.96999979019165,20,yes,yes,13,3,female,white,married,yes
1.98000001907349,2,no,yes,12,3,female,white,single,yes
4.61999988555908,7,no,yes,12,3,female,white,single,yes
3.21000003814697,5,no,yes,13,3,male,white,single,yes
1.79999995231628,46,no,yes,14,3,female,white,single,yes
4.61999988555908,10,yes,no,12,3,female,white,married,yes
6.1100001335144,27,no,no,12,3,male,white,married,yes
5.73000001907349,39,no,no,16,3,male,black,married,yes
3.5699999332428,13,no,yes,13,4,male,white,married,yes
1.58000004291534,27,no,yes,12,4,male,white,married,yes
4.21000003814697,7,no,yes,12,4,male,white,married,yes
1.75,18,no,yes,12,3,female,white,single,yes
2.15000009536743,6,no,yes,12,1,female,white,married,yes
1.01999998092651,11,no,yes,13,3,female,white,married,yes
2.40000009536743,10,no,yes,12,2,female,black,married,yes
2.82999992370605,28,no,yes,13,3,female,black,single,yes
3.28999996185303,2,no,yes,10,3,female,white,married,yes
1.98000001907349,45,no,yes,12,3,female,white,single,yes
23.1599998474121,9,no,yes,10,3,male,white,single,yes
5.48999977111816,13,no,yes,12,4,female,white,married,yes
3.0,40,no,yes,13,3,male,white,single,yes
3.28999996185303,10,no,yes,12,4,female,white,single,no
2.88000011444092,15,no,yes,12,4,female,white,single,yes
2.63000011444092,12,no,yes,10,3,female,white,married,yes
5.82000017166138,20,no,yes,17,2,female,white,single,yes
1.0900000333786,8,no,yes,10,2,female,white,married,yes
1.27999997138977,13,no,no,12,4,female,white,married,yes
6.25,3,no,yes,12,3,female,white,single,yes
2.88000011444092,7,no,no,14,4,male,white,married,yes
7.69000005722046,18,yes,no,12,4,male,white,married,yes
7.1399998664856,13,no,no,12,4,male,white,married,yes
6.92999982833862,36,yes,no,12,3,male,white,married,yes
1.55999994277954,4,no,no,12,3,male,white,single,yes
1.98000001907349,8,no,yes,10,3,female,white,single,yes
8.75,24,yes,yes,16,3,male,white,single,yes
4.80999994277954,31,no,no,12,2,male,white,married,yes
4.71000003814697,16,no,no,13,3,male,white,married,yes
4.86999988555908,10,no,no,13,3,male,white,married,yes
4.61999988555908,10,no,no,13,4,male,white,married,yes
2.40000009536743,12,no,yes,12,4,male,white,single,yes
5.34000015258789,20,no,no,12,2,male,white,married,yes
4.21000003814697,13,yes,no,12,3,male,white,married,yes
4.71999979019165,9,yes,no,13,4,male,white,married,yes
12.8199996948242,15,yes,no,13,3,male,white,married,yes
6.73000001907349,34,no,no,10,3,male,white,married,yes
5.3899998664856,8,yes,no,14,3,male,white,married,yes
5.30999994277954,3,no,no,17,4,male,white,single,yes
10.5799999237061,19,no,no,16,4,male,white,single,yes
8.64999961853027,10,yes,no,13,3,male,white,married,yes
4.17000007629395,13,no,no,10,3,male,white,married,yes
6.80999994277954,7,yes,no,12,3,male,white,single,yes
9.61999988555908,21,yes,no,16,3,male,white,married,yes
1.22000002861023,10,no,yes,5,3,female,white,single,yes
1.78999996185303,20,no,yes,8,3,female,white,married,yes
1.61000001430511,25,no,yes,12,3,female,black,single,yes
1.67999994754791,4,no,yes,12,2,female,white,married,yes
3.28999996185303,35,no,yes,12,3,female,black,single,yes
2.30999994277954,15,no,yes,10,3,female,black,married,yes
1.91999995708466,24,no,yes,16,3,female,white,single,no
